"sample_ID,N,10,0","COUNT,N,10,0","AREA,N,19,11","MIN,N,19,11","MAX,N,19,11","RANGE,N,19,11","MEAN,N,19,11","STD,N,19,11","SUM,N,19,11"
12581,1,1000000,0.145081716,0.145081716,0,0.145081716,0,0.145081716
12582,1,1000000,0.162213501,0.162213501,0,0.162213501,0,0.162213501
12583,1,1000000,0.559838229,0.559838229,0,0.559838229,0,0.559838229
12584,1,1000000,0.169342328,0.169342328,0,0.169342328,0,0.169342328
12585,1,1000000,0.295021758,0.295021758,0,0.295021758,0,0.295021758
12586,1,1000000,0.184685806,0.184685806,0,0.184685806,0,0.184685806
12587,1,1000000,0.155859862,0.155859862,0,0.155859862,0,0.155859862
12588,1,1000000,0.178231,0.178231,0,0.178231,0,0.178231
12589,1,1000000,0.163798594,0.163798594,0,0.163798594,0,0.163798594
12590,1,1000000,0.150916208,0.150916208,0,0.150916208,0,0.150916208
12591,1,1000000,0.785556124,0.785556124,0,0.785556124,0,0.785556124
12592,1,1000000,0.178448248,0.178448248,0,0.178448248,0,0.178448248
12593,1,1000000,0.256171993,0.256171993,0,0.256171993,0,0.256171993
12594,1,1000000,0.333816384,0.333816384,0,0.333816384,0,0.333816384
12595,1,1000000,0.743073067,0.743073067,0,0.743073067,0,0.743073067
12596,1,1000000,0.754477626,0.754477626,0,0.754477626,0,0.754477626
12598,1,1000000,0.066494306,0.066494306,0,0.066494306,0,0.066494306
12599,1,1000000,0.446353602,0.446353602,0,0.446353602,0,0.446353602
12600,1,1000000,0.901857715,0.901857715,0,0.901857715,0,0.901857715
12601,1,1000000,0.847618238,0.847618238,0,0.847618238,0,0.847618238
12602,1,1000000,0.861422801,0.861422801,0,0.861422801,0,0.861422801
12604,1,1000000,0.850446084,0.850446084,0,0.850446084,0,0.850446084
12605,1,1000000,0.460201959,0.460201959,0,0.460201959,0,0.460201959
12606,1,1000000,0.278982812,0.278982812,0,0.278982812,0,0.278982812
12607,1,1000000,0.253933322,0.253933322,0,0.253933322,0,0.253933322
12609,1,1000000,0.061001141,0.061001141,0,0.061001141,0,0.061001141
12610,1,1000000,0.175245474,0.175245474,0,0.175245474,0,0.175245474
12611,1,1000000,0.656024496,0.656024496,0,0.656024496,0,0.656024496
12612,1,1000000,0.436446773,0.436446773,0,0.436446773,0,0.436446773
12613,1,1000000,0.28279786,0.28279786,0,0.28279786,0,0.28279786
12614,1,1000000,0.261009296,0.261009296,0,0.261009296,0,0.261009296
12615,1,1000000,0.67189161,0.67189161,0,0.67189161,0,0.67189161
12616,1,1000000,0.305353484,0.305353484,0,0.305353484,0,0.305353484
12617,1,1000000,0.280625601,0.280625601,0,0.280625601,0,0.280625601
12619,1,1000000,0.345168683,0.345168683,0,0.345168683,0,0.345168683
12620,1,1000000,0.735050961,0.735050961,0,0.735050961,0,0.735050961
12621,1,1000000,0.260700601,0.260700601,0,0.260700601,0,0.260700601
12622,1,1000000,0.826421978,0.826421978,0,0.826421978,0,0.826421978
12623,1,1000000,0.101704511,0.101704511,0,0.101704511,0,0.101704511
12624,1,1000000,0.272262271,0.272262271,0,0.272262271,0,0.272262271
12625,1,1000000,0.102316828,0.102316828,0,0.102316828,0,0.102316828
12626,1,1000000,0.103083209,0.103083209,0,0.103083209,0,0.103083209
12627,1,1000000,0.195944501,0.195944501,0,0.195944501,0,0.195944501
12628,1,1000000,0.442595552,0.442595552,0,0.442595552,0,0.442595552
12629,1,1000000,0.30450372,0.30450372,0,0.30450372,0,0.30450372
12630,1,1000000,0.326465337,0.326465337,0,0.326465337,0,0.326465337
12633,1,1000000,0.645269271,0.645269271,0,0.645269271,0,0.645269271
12634,1,1000000,0.239235645,0.239235645,0,0.239235645,0,0.239235645
12635,1,1000000,0.280428067,0.280428067,0,0.280428067,0,0.280428067
12636,1,1000000,0.292383436,0.292383436,0,0.292383436,0,0.292383436
12637,1,1000000,0.422710076,0.422710076,0,0.422710076,0,0.422710076
12638,1,1000000,0.261467499,0.261467499,0,0.261467499,0,0.261467499
12639,1,1000000,0.838853414,0.838853414,0,0.838853414,0,0.838853414
12640,1,1000000,0.598132127,0.598132127,0,0.598132127,0,0.598132127
12641,1,1000000,0.84059846,0.84059846,0,0.84059846,0,0.84059846
12642,1,1000000,0.225020544,0.225020544,0,0.225020544,0,0.225020544
12643,1,1000000,0.72772292,0.72772292,0,0.72772292,0,0.72772292
12644,1,1000000,0.846147071,0.846147071,0,0.846147071,0,0.846147071
12645,1,1000000,0.229473124,0.229473124,0,0.229473124,0,0.229473124
12646,1,1000000,0.256203818,0.256203818,0,0.256203818,0,0.256203818
12647,1,1000000,0.545843529,0.545843529,0,0.545843529,0,0.545843529
12648,1,1000000,0.672996576,0.672996576,0,0.672996576,0,0.672996576
12649,1,1000000,0.566619264,0.566619264,0,0.566619264,0,0.566619264
12650,1,1000000,0.727172625,0.727172625,0,0.727172625,0,0.727172625
12651,1,1000000,0.116178745,0.116178745,0,0.116178745,0,0.116178745
12652,1,1000000,0.131366296,0.131366296,0,0.131366296,0,0.131366296
12654,1,1000000,0.634719301,0.634719301,0,0.634719301,0,0.634719301
12655,1,1000000,0.191646461,0.191646461,0,0.191646461,0,0.191646461
12656,1,1000000,0.055054928,0.055054928,0,0.055054928,0,0.055054928
12657,1,1000000,0.097037453,0.097037453,0,0.097037453,0,0.097037453
12661,1,1000000,0.438705133,0.438705133,0,0.438705133,0,0.438705133
12662,1,1000000,0.934081973,0.934081973,0,0.934081973,0,0.934081973
12663,1,1000000,0.116551787,0.116551787,0,0.116551787,0,0.116551787
12664,1,1000000,0.455467999,0.455467999,0,0.455467999,0,0.455467999
12667,1,1000000,0.063174712,0.063174712,0,0.063174712,0,0.063174712
12668,1,1000000,0.251148493,0.251148493,0,0.251148493,0,0.251148493
12669,1,1000000,0.848024866,0.848024866,0,0.848024866,0,0.848024866
12670,1,1000000,0.914677803,0.914677803,0,0.914677803,0,0.914677803
12671,1,1000000,0.300809554,0.300809554,0,0.300809554,0,0.300809554
12672,1,1000000,0.577727,0.577727,0,0.577727,0,0.577727
12673,1,1000000,0.286455845,0.286455845,0,0.286455845,0,0.286455845
12674,1,1000000,0.236100788,0.236100788,0,0.236100788,0,0.236100788
12675,1,1000000,0.188752565,0.188752565,0,0.188752565,0,0.188752565
12676,1,1000000,0.300857035,0.300857035,0,0.300857035,0,0.300857035
12677,1,1000000,0.158885375,0.158885375,0,0.158885375,0,0.158885375
12678,1,1000000,0.382839504,0.382839504,0,0.382839504,0,0.382839504
12679,1,1000000,0.193653285,0.193653285,0,0.193653285,0,0.193653285
12680,1,1000000,0.18997268,0.18997268,0,0.18997268,0,0.18997268
12681,1,1000000,0.191197745,0.191197745,0,0.191197745,0,0.191197745
12682,1,1000000,0.197351751,0.197351751,0,0.197351751,0,0.197351751
12683,1,1000000,0.312500984,0.312500984,0,0.312500984,0,0.312500984
12685,1,1000000,0.254501986,0.254501986,0,0.254501986,0,0.254501986
12692,1,1000000,0.254216275,0.254216275,0,0.254216275,0,0.254216275
12711,1,1000000,0.742840681,0.742840681,0,0.742840681,0,0.742840681
12712,1,1000000,0.255262039,0.255262039,0,0.255262039,0,0.255262039
12713,1,1000000,0.259959632,0.259959632,0,0.259959632,0,0.259959632
12714,1,1000000,0.810751331,0.810751331,0,0.810751331,0,0.810751331
12715,1,1000000,0.358355488,0.358355488,0,0.358355488,0,0.358355488
12716,1,1000000,0.457035502,0.457035502,0,0.457035502,0,0.457035502
12717,1,1000000,0.303953581,0.303953581,0,0.303953581,0,0.303953581
12718,1,1000000,0.376981398,0.376981398,0,0.376981398,0,0.376981398
12719,1,1000000,0.147900485,0.147900485,0,0.147900485,0,0.147900485
12720,1,1000000,0.83902614,0.83902614,0,0.83902614,0,0.83902614
12722,1,1000000,0.116391317,0.116391317,0,0.116391317,0,0.116391317
12723,1,1000000,0.146169924,0.146169924,0,0.146169924,0,0.146169924
12724,1,1000000,0.135494673,0.135494673,0,0.135494673,0,0.135494673
12725,1,1000000,0.13742103,0.13742103,0,0.13742103,0,0.13742103
12726,1,1000000,0.094282793,0.094282793,0,0.094282793,0,0.094282793
12727,1,1000000,0.169464078,0.169464078,0,0.169464078,0,0.169464078
12728,1,1000000,0.455174244,0.455174244,0,0.455174244,0,0.455174244
12729,1,1000000,0.403867857,0.403867857,0,0.403867857,0,0.403867857
12730,1,1000000,0.859684089,0.859684089,0,0.859684089,0,0.859684089
12731,1,1000000,0.144890855,0.144890855,0,0.144890855,0,0.144890855
12732,1,1000000,0.656674564,0.656674564,0,0.656674564,0,0.656674564
12733,1,1000000,0.134928016,0.134928016,0,0.134928016,0,0.134928016
12734,1,1000000,0.132711335,0.132711335,0,0.132711335,0,0.132711335
12735,1,1000000,0.452221067,0.452221067,0,0.452221067,0,0.452221067
12736,1,1000000,0.851472354,0.851472354,0,0.851472354,0,0.851472354
12737,1,1000000,0.183847355,0.183847355,0,0.183847355,0,0.183847355
12738,1,1000000,0.136597529,0.136597529,0,0.136597529,0,0.136597529
12741,1,1000000,0.140229535,0.140229535,0,0.140229535,0,0.140229535
12742,1,1000000,0.239597627,0.239597627,0,0.239597627,0,0.239597627
12743,1,1000000,0.132918507,0.132918507,0,0.132918507,0,0.132918507
12744,1,1000000,0.145724718,0.145724718,0,0.145724718,0,0.145724718
12745,1,1000000,0.117131111,0.117131111,0,0.117131111,0,0.117131111
12746,1,1000000,0.151610404,0.151610404,0,0.151610404,0,0.151610404
12747,1,1000000,0.137702218,0.137702218,0,0.137702218,0,0.137702218
12748,1,1000000,0.662696961,0.662696961,0,0.662696961,0,0.662696961
12749,1,1000000,0.114461101,0.114461101,0,0.114461101,0,0.114461101
12750,1,1000000,0.136908584,0.136908584,0,0.136908584,0,0.136908584
12751,1,1000000,0.137338603,0.137338603,0,0.137338603,0,0.137338603
12752,1,1000000,0.138854374,0.138854374,0,0.138854374,0,0.138854374
12771,1,1000000,0.108781682,0.108781682,0,0.108781682,0,0.108781682
12772,1,1000000,0.390280811,0.390280811,0,0.390280811,0,0.390280811
12773,1,1000000,0.940792137,0.940792137,0,0.940792137,0,0.940792137
12775,1,1000000,0.386310891,0.386310891,0,0.386310891,0,0.386310891
12776,1,1000000,0.999582446,0.999582446,0,0.999582446,0,0.999582446
12779,1,1000000,0.940316674,0.940316674,0,0.940316674,0,0.940316674
12780,1,1000000,0.601981772,0.601981772,0,0.601981772,0,0.601981772
12782,1,1000000,0.835757627,0.835757627,0,0.835757627,0,0.835757627
12783,1,1000000,0.679156477,0.679156477,0,0.679156477,0,0.679156477
12784,1,1000000,0.715092547,0.715092547,0,0.715092547,0,0.715092547
12785,1,1000000,0.83274889,0.83274889,0,0.83274889,0,0.83274889
12786,1,1000000,0.950172877,0.950172877,0,0.950172877,0,0.950172877
12787,1,1000000,0.844972112,0.844972112,0,0.844972112,0,0.844972112
12788,1,1000000,0.759493017,0.759493017,0,0.759493017,0,0.759493017
12790,1,1000000,0.937905453,0.937905453,0,0.937905453,0,0.937905453
12792,1,1000000,0.979220832,0.979220832,0,0.979220832,0,0.979220832
12793,1,1000000,0.749356376,0.749356376,0,0.749356376,0,0.749356376
12794,1,1000000,0.388574897,0.388574897,0,0.388574897,0,0.388574897
12795,1,1000000,0.348416413,0.348416413,0,0.348416413,0,0.348416413
12797,1,1000000,0.993431355,0.993431355,0,0.993431355,0,0.993431355
12798,1,1000000,0.507981048,0.507981048,0,0.507981048,0,0.507981048
12799,1,1000000,0.627651431,0.627651431,0,0.627651431,0,0.627651431
12801,1,1000000,0.790913562,0.790913562,0,0.790913562,0,0.790913562
12802,1,1000000,0.796583094,0.796583094,0,0.796583094,0,0.796583094
12803,1,1000000,0.707394432,0.707394432,0,0.707394432,0,0.707394432
12811,1,1000000,0.63414605,0.63414605,0,0.63414605,0,0.63414605
12814,1,1000000,0.843802641,0.843802641,0,0.843802641,0,0.843802641
12815,1,1000000,0.418391988,0.418391988,0,0.418391988,0,0.418391988
12816,1,1000000,0.391863878,0.391863878,0,0.391863878,0,0.391863878
12818,1,1000000,0.96824352,0.96824352,0,0.96824352,0,0.96824352
12819,1,1000000,0.378554738,0.378554738,0,0.378554738,0,0.378554738
12821,1,1000000,0.918896019,0.918896019,0,0.918896019,0,0.918896019
12822,1,1000000,0.993832686,0.993832686,0,0.993832686,0,0.993832686
12823,1,1000000,0.969085469,0.969085469,0,0.969085469,0,0.969085469
12827,1,1000000,0.483417311,0.483417311,0,0.483417311,0,0.483417311
12828,1,1000000,0.850222436,0.850222436,0,0.850222436,0,0.850222436
12829,1,1000000,0.422749997,0.422749997,0,0.422749997,0,0.422749997
12830,1,1000000,0.803274332,0.803274332,0,0.803274332,0,0.803274332
12832,1,1000000,0.983867713,0.983867713,0,0.983867713,0,0.983867713
12833,1,1000000,0.998809135,0.998809135,0,0.998809135,0,0.998809135
12834,1,1000000,0.35501024,0.35501024,0,0.35501024,0,0.35501024
12835,1,1000000,0.354229985,0.354229985,0,0.354229985,0,0.354229985
12836,1,1000000,0.371419366,0.371419366,0,0.371419366,0,0.371419366
12837,1,1000000,0.424275152,0.424275152,0,0.424275152,0,0.424275152
12838,1,1000000,0.402871231,0.402871231,0,0.402871231,0,0.402871231
12839,1,1000000,0.514444944,0.514444944,0,0.514444944,0,0.514444944
12840,1,1000000,0.127721693,0.127721693,0,0.127721693,0,0.127721693
12841,1,1000000,0.368879932,0.368879932,0,0.368879932,0,0.368879932
12842,1,1000000,0.454158196,0.454158196,0,0.454158196,0,0.454158196
12843,1,1000000,0.146503934,0.146503934,0,0.146503934,0,0.146503934
12844,1,1000000,0.676561764,0.676561764,0,0.676561764,0,0.676561764
12845,1,1000000,0.970702768,0.970702768,0,0.970702768,0,0.970702768
12846,1,1000000,0.765987169,0.765987169,0,0.765987169,0,0.765987169
12847,1,1000000,0.370196385,0.370196385,0,0.370196385,0,0.370196385
12850,1,1000000,0.881098159,0.881098159,0,0.881098159,0,0.881098159
12851,1,1000000,0.676717949,0.676717949,0,0.676717949,0,0.676717949
12852,1,1000000,0.364176175,0.364176175,0,0.364176175,0,0.364176175
12853,1,1000000,0.250616774,0.250616774,0,0.250616774,0,0.250616774
12854,1,1000000,0.369723193,0.369723193,0,0.369723193,0,0.369723193
12855,1,1000000,0.536790339,0.536790339,0,0.536790339,0,0.536790339
12856,1,1000000,0.290902896,0.290902896,0,0.290902896,0,0.290902896
12857,1,1000000,0.369312567,0.369312567,0,0.369312567,0,0.369312567
12858,1,1000000,0.366548748,0.366548748,0,0.366548748,0,0.366548748
12861,1,1000000,0.40621361,0.40621361,0,0.40621361,0,0.40621361
12862,1,1000000,0.37295717,0.37295717,0,0.37295717,0,0.37295717
12863,1,1000000,0.378991489,0.378991489,0,0.378991489,0,0.378991489
12864,1,1000000,0.844646861,0.844646861,0,0.844646861,0,0.844646861
12865,1,1000000,0.370138225,0.370138225,0,0.370138225,0,0.370138225
12866,1,1000000,0.571503717,0.571503717,0,0.571503717,0,0.571503717
12867,1,1000000,0.696480709,0.696480709,0,0.696480709,0,0.696480709
12868,1,1000000,0.271878615,0.271878615,0,0.271878615,0,0.271878615
12869,1,1000000,0.769640594,0.769640594,0,0.769640594,0,0.769640594
12870,1,1000000,0.921634695,0.921634695,0,0.921634695,0,0.921634695
12871,1,1000000,0.301090742,0.301090742,0,0.301090742,0,0.301090742
12872,1,1000000,0.329718856,0.329718856,0,0.329718856,0,0.329718856
12873,1,1000000,0.464563629,0.464563629,0,0.464563629,0,0.464563629
12874,1,1000000,0.38576669,0.38576669,0,0.38576669,0,0.38576669
12875,1,1000000,0.397659952,0.397659952,0,0.397659952,0,0.397659952
12876,1,1000000,0.657932059,0.657932059,0,0.657932059,0,0.657932059
12877,1,1000000,0.947028108,0.947028108,0,0.947028108,0,0.947028108
12878,1,1000000,0.543548098,0.543548098,0,0.543548098,0,0.543548098
12879,1,1000000,0.336595285,0.336595285,0,0.336595285,0,0.336595285
12881,1,1000000,0.780424271,0.780424271,0,0.780424271,0,0.780424271
12882,1,1000000,0.334448439,0.334448439,0,0.334448439,0,0.334448439
12883,1,1000000,0.438360549,0.438360549,0,0.438360549,0,0.438360549
12884,1,1000000,0.735862842,0.735862842,0,0.735862842,0,0.735862842
12885,1,1000000,0.370320808,0.370320808,0,0.370320808,0,0.370320808
12886,1,1000000,0.42067012,0.42067012,0,0.42067012,0,0.42067012
12887,1,1000000,0.973737963,0.973737963,0,0.973737963,0,0.973737963
12888,1,1000000,0.356069964,0.356069964,0,0.356069964,0,0.356069964
12889,1,1000000,0.355471136,0.355471136,0,0.355471136,0,0.355471136
12890,1,1000000,0.534329435,0.534329435,0,0.534329435,0,0.534329435
12891,1,1000000,0.718872034,0.718872034,0,0.718872034,0,0.718872034
12892,1,1000000,0.758022725,0.758022725,0,0.758022725,0,0.758022725
12893,1,1000000,0.34999209,0.34999209,0,0.34999209,0,0.34999209
12894,1,1000000,0.452730452,0.452730452,0,0.452730452,0,0.452730452
12895,1,1000000,0.394541029,0.394541029,0,0.394541029,0,0.394541029
12896,1,1000000,0.743940458,0.743940458,0,0.743940458,0,0.743940458
12897,1,1000000,0.693729619,0.693729619,0,0.693729619,0,0.693729619
12898,1,1000000,0.380497812,0.380497812,0,0.380497812,0,0.380497812
12899,1,1000000,0.753350846,0.753350846,0,0.753350846,0,0.753350846
12900,1,1000000,0.867909242,0.867909242,0,0.867909242,0,0.867909242
12901,1,1000000,0.362219666,0.362219666,0,0.362219666,0,0.362219666
12902,1,1000000,0.942778066,0.942778066,0,0.942778066,0,0.942778066
12903,1,1000000,0.778588062,0.778588062,0,0.778588062,0,0.778588062
12939,1,1000000,0.290208011,0.290208011,0,0.290208011,0,0.290208011
12940,1,1000000,0.88203794,0.88203794,0,0.88203794,0,0.88203794
12942,1,1000000,0.270705431,0.270705431,0,0.270705431,0,0.270705431
12943,1,1000000,0.250067276,0.250067276,0,0.250067276,0,0.250067276
12944,1,1000000,0.312689482,0.312689482,0,0.312689482,0,0.312689482
12946,1,1000000,0.084138738,0.084138738,0,0.084138738,0,0.084138738
12947,1,1000000,0.728238337,0.728238337,0,0.728238337,0,0.728238337
12948,1,1000000,0.089368794,0.089368794,0,0.089368794,0,0.089368794
12949,1,1000000,0.261722264,0.261722264,0,0.261722264,0,0.261722264
12950,1,1000000,0.286650009,0.286650009,0,0.286650009,0,0.286650009
12951,1,1000000,0.295890296,0.295890296,0,0.295890296,0,0.295890296
12952,1,1000000,0.261981451,0.261981451,0,0.261981451,0,0.261981451
12953,1,1000000,0.253622832,0.253622832,0,0.253622832,0,0.253622832
12954,1,1000000,0.277075423,0.277075423,0,0.277075423,0,0.277075423
12955,1,1000000,0.384097637,0.384097637,0,0.384097637,0,0.384097637
12956,1,1000000,0.374402283,0.374402283,0,0.374402283,0,0.374402283
12958,1,1000000,0.132663899,0.132663899,0,0.132663899,0,0.132663899
12959,1,1000000,0.388328084,0.388328084,0,0.388328084,0,0.388328084
12960,1,1000000,0.260420848,0.260420848,0,0.260420848,0,0.260420848
12961,1,1000000,0.579919447,0.579919447,0,0.579919447,0,0.579919447
12962,1,1000000,0.262067631,0.262067631,0,0.262067631,0,0.262067631
12963,1,1000000,0.261056303,0.261056303,0,0.261056303,0,0.261056303
12964,1,1000000,0.092511165,0.092511165,0,0.092511165,0,0.092511165
12965,1,1000000,0.275943787,0.275943787,0,0.275943787,0,0.275943787
12966,1,1000000,0.275361739,0.275361739,0,0.275361739,0,0.275361739
12967,1,1000000,0.094782385,0.094782385,0,0.094782385,0,0.094782385
12968,1,1000000,0.108071812,0.108071812,0,0.108071812,0,0.108071812
12969,1,1000000,0.265714102,0.265714102,0,0.265714102,0,0.265714102
12970,1,1000000,0.27137302,0.27137302,0,0.27137302,0,0.27137302
12971,1,1000000,0.083878335,0.083878335,0,0.083878335,0,0.083878335
12972,1,1000000,0.560522463,0.560522463,0,0.560522463,0,0.560522463
12974,1,1000000,0.385894988,0.385894988,0,0.385894988,0,0.385894988
12975,1,1000000,0.358433149,0.358433149,0,0.358433149,0,0.358433149
12976,1,1000000,0.329156355,0.329156355,0,0.329156355,0,0.329156355
12977,1,1000000,0.279145949,0.279145949,0,0.279145949,0,0.279145949
12978,1,1000000,0.965465283,0.965465283,0,0.965465283,0,0.965465283
12979,1,1000000,0.829102209,0.829102209,0,0.829102209,0,0.829102209
12980,1,1000000,0.256726051,0.256726051,0,0.256726051,0,0.256726051
12981,1,1000000,0.272107712,0.272107712,0,0.272107712,0,0.272107712
12982,1,1000000,0.284672816,0.284672816,0,0.284672816,0,0.284672816
12983,1,1000000,0.274581589,0.274581589,0,0.274581589,0,0.274581589
12993,1,1000000,0.280847032,0.280847032,0,0.280847032,0,0.280847032
12994,1,1000000,0.431230631,0.431230631,0,0.431230631,0,0.431230631
12995,1,1000000,0.11752238,0.11752238,0,0.11752238,0,0.11752238
12996,1,1000000,0.261875191,0.261875191,0,0.261875191,0,0.261875191
